"","1571__47877_1661032","28038__850_305719","1681__488_143393","104663__1467_487698","147802__53408_421767","59310__285_191295","1311__28111_47879","1010__41276_999468","28130__76517_386414","1613__1308_118748","157687__29466_228604","45067__1547_239974","202611__1401_290588","529__294_587753","100884__1280_1282","108980__820_28116","28091__1267_216935","28446__516075_1844653","1755629__52226_1746653","1379__52787_56810","1144673__40216_216778","187452__136857_626932","225991__290309","310514__351091_1755626","370979__490189","1034636__588_1670","28454__1113609","28090__271420","38304__40518_441500","70775__29461_35833","41276__999468","850__305719","488__143393","33035__1710_43131","1559__36745","76517__386414","28137__1535_589437","53408__421767","1611423__40214_153721","585__33935_626931","34087__196024","38986__1472_179995","184870__40681_454155","1597__78342_82135","13690__39497_88688","243924__1453492","471__106654","33029__187491","173480__1661050","1401__290588","28025__29355_43675","860__726_28037","36874__1260_1859290","1547__239974","47877__1661032","28127__1506_169435","80866__293_32013","103892__1633_1685","33031__291644_871324","1254__1582_2741","1467__487698","245__588932","1408__40324_308892","1725__1487956","29430__202956","384638__470_582","376804__35825_45851","41976__102862","28118__1687_437898","76759__83263","1504__39489","285__191295","48296__487316","40216__216778","516075__1844653","216947__423605","52226__1746653","28132__199_39778","1280__1282","1727__191493","1267__216935","52787__56810","905__237258_328814","294__587753","33034__1827099","1590__483012","29461__35833","1710__43131","1472__179995","136857__626932","1646377__29348_34038","1358__1515_46228","33935__626931","39497__88688","40681__454155","29466__228604","1303__729_60133","588__1670","33039__387661","28128__53363","29355__43675","351091__1755626","328812__1691_28026","820__28116","208479__358742","584__39485_204516","228603__1902_387090","1582__2741","726__28037","40214__153721","309120__287_251535","1260__1859290","470__582","293__32013","1623__138595","1687__437898","199__39778","29552__284042_1161942","291644__871324","40324__308892","45254__166486","1506__169435","214856__36848_328813","237258__328814","317__122355_1463864","28125__28136","53440__189722","78342__82135","33069__882211_1463837","33038__879_69825","729__60133","1308__118748","1902__387090","1691__28026","1735__78346","35825__45851","38288__1630_165179","589436__839_77095","287__251535","40518__441500","39485__204516","329854__452084","284042__1161942","1535__589437","1680__216816_536633","2139__44749","1633__1685","626930__823_47678","122355__1463864","163202__310297","28111__47879","882211__1463837","29348__34038","1515__46228","301301__1584_39484","341225__310298_454154","36848__328813","879__69825","216816__536633","39029__187327","246787__840_1113922","823__47678","1265__39492_46503","310298__454154","2088__817_46506","57706__818_487175","163877__40520_239935","39492__46503","671267__28117_397865","817__46506","67269__821_33043","40520__239935","818__487175","28117__397865","821__33043","1630__165179","907__218538","261299__574375","839__77095","79883__84032","840__1113922","1584__39484","28129__477666"
"ERR1843695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0259597744369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23198147529318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58651749422157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86590531676033,0,0,0,0,0,0,0,-0.401883874751461,0,0,0,-2.43976075716832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4799797146575,-2.3067311364097,0,0,0,4.22578958972824,0,0,0,0,-4.32219387814878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71169469304963,0,0,0,-2.30193816784815,-4.69679298297685,0,0,-3.98707386259501,-3.99537552766269,0,0,0,0,0,0,0
"ERR1843705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.28760022460101,0,0,0,0,0,0,0,-2.91597122203275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57425022215489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45873217616774,0,0,0,0,0,0,0,-5.05061030996943,0,0.116120348103721,0,-2.50632723209958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34108610638995,0,0,0,-2.4132517774877,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1798746900646,0,0,0,0,0,-2.4141522830757,0,0,0,0,-4.18143441149552,-3.10831086033115,0,0,0,5.38375233581168,0,-4.01934907451624,0,0,0,0,0,0
"ERR1843715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38824325019781,0,0,0,0,0,0,-5.23157198829454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.637283442801613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729876431804771,0,0,0,-2.05620054373077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46205293087981,0,0,0,3.56144381229244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3095520706413,0,-2.33644710432655,0,0,-4.00026152907664,-4.04684509389077,-5.99645157477657,-5.5603797905244,0,0,0,0,0,0
"ERR1843719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150196601583704,0,0,0,-0.0463243226919875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7856797763739,0,0,4.88695331693813,0,0,0,0,0,0,0,0,0,0,-1.32998515721766,0,0,0,-1.14546369337441,2.30360186561346,0,0,-1.27723577169524,-1.98400131514998,0,0,2.2122372498206,0,0,0,0,0,0,0,0
"ERR1843728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.61421355069586,0,0,0,0,0,0,0,-4.82229908223251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310563559833344,0,1.29366956544395,0,-2.57652222208438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46266739548041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29992474401319,0,0,0,0,0,0,-2.16192780208897,-3.98358651021569,0,-2.11161642940935,0,3.74456879551381,0,0,-3.24664714751492,0,3.65742694183418,0,5.62335781374441,0,0,0,0,0,0,0,0
"ERR1843730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.06199984124087,0,0,0,0,0,0,0,-2.51171500849088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.35041800883951,0,3.57148849022815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82602097173077,0,0,0,0.0359116989086463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89481190629286,0,0,4.86618810956976,0,0,0,0,0,0,0,0,0,0,0,0,-2.50929560732114,0,-1.4868743127086,0,-2.07801163033647,-4.34622748308963,-2.27271560075843,2.57534185408035,0,3.5992217224618,3.93645889166802,0,0,0,0,0,0,0,0
"ERR1843735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04476510849158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.49422026093599,0,0,0,0,0,0,0,0,0,0,-3.5416370574515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58833067527561,0,0,0,0,0,0,0,0,0,0,-2.91535013354768,0,0,0,0,2.58806540963996,0,0,0,0,0,0,-2.88344928057736,0,-0.10016297092566,0,0,0,0,-1.55715178163788,0,0,0,-1.46280098283266,2.69706600089321,0,0,2.53364562362786,-2.75106942879754,0,0,0,0,0,0,0
"ERR1843745",0,0,0,0,0,0,-1.97459114958414,0,0,0,0,0,0,0,0,-2.61384835336334,0,0,0,0,0,0,0,-4.25021614832053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862514996852026,0,4.52731815130556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42009219525556,0,0,0,0,-4.16887295060276,0,0,0,0,0,0,0,-0.150678205774804,0,0,-2.19787350960744,0,-2.0007514909303,0,-2.59128848806798,-3.8068285872498,0,-3.46540323561046,4.48824331840208,0,0,0,0,0,0,0,0
"ERR1843748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.4458864080465,0,0,0,0,0,0,0,-3.32638909255041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.76147491404025,4.51597798707441,0.647075482964751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30219947535046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38196800459563,0,0,0,0,0,0,0,0,0,-3.9875264604654,0,0,0,4.1256896059631,0,0,-2.66890074542164,-2.61768681438154,0,0,0,4.62267169142873,-3.23452464163076,0,4.53396656081195,0,5.60236101763798,0,0,0,0,0,0,0,0
"ERR1843755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86493973845265,0,0,0,0,0,0,0,-4.96006589042637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97737609980303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.42491587053124,0,0,0,0,0,0,0,0,0,0,0,0,-0.932483955628887,0,-3.2301703800542,0,-2.38714130576596,4.54307591204114,0,0,0,0,0,0,0,0,0,0,-2.10045468310811,0,0,0,0,0,0,0,0,0,0,0,-1.98486750908015,0,0,0,0,0,0,-3.66162123071962,0,0,0,4.13465002643296,0,-3.63809423013924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.43789137201951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.34211400967926,0,0,0,0,0,0,0
"ERR1843776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1704791645713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.800248955449048,0,0,0,-2.23611306557003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52004415546273,0,0,0,0,0,0,0,0,0,0,-5.8299472963662,0,0,0,3.87306144103588,0,0,0,-2.26713386207071,0,0,0,0,0,0,0,0,0,0,-2.43266348832073,0,0,-3.92679103666631,0,0,0,0,-4.21349675948925,0,0,0,0,0,0,-2.40874328995874,0,0,0,4.17206576059915,-2.42320428464988,0,0,0,0,0,0,0
"ERR1843781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.48439493577528,0,0,0,0,0,0,0,-2.79978510365941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8493700498126,0,0.652544942539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26168494943128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48236031343946,0,-5.22935600749279,-2.5347615835128,0,-4.29957418556974,0,-0.446117746488066,-2.56484828431361,0,4.39033584771791,0,4.44244754213704,0,0,0,0,0,0,0,0
"ERR1843782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32256699020896,0,0,0,0,0,0,0,-2.63877120383775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57048579459667,-1.90408636105696,-5.75485483859312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88485994383362,0,0,0,-3.29797431934959,0,0,0,0,0,0,0,0,0,0,-2.03960988834268,0,0,-2.73367845136965,0,0,0,0,0,0,0,0,0,-3.39655925360531,-3.53270795422941,0,0,4.73486996932844,0,0,-3.08461013555587,-2.0975679928125,0,0,0,5.34270147632469,0,0,3.63309433588152,0,0,0,0,0,0,0,0,0,0
"ERR1843785",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.79193099526142,0,0,0,0,0,0,0,-2.91925555732905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.05629894557171,0,-0.115422611314853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76387910436033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67797626089227,0,0,0,0,-4.63839094532874,-2.82229212859545,0,-3.12159965482384,0,0,4.88835336052904,5.40676920304437,0,-4.46334843622213,0,0,0,0,0,0
"ERR1843797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11373382538838,0,0,0,0,0,0,0,0,0,0,0,-1.90777806080734,0,0,0,0,0,0,1.33895846960835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82871919852515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92574116097257,0,0,3.30436853088355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06753234060004,0,0,0,0,0,0,0,0,-0.816061094215482,0,0,0,0,0,0,0,0,0,0,0,0,-0.816061094215482,1.41345927726147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41345927726147,0,0
"ERR1843812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.88983976072763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29842221694247,0,0,0,0,0,0,0,0,-2.11556773599832,0,0,0,0,0,0,0,0,0,-1.00785396892251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.98098405698946,0,0,0,0,0,0,0,0,0,0,0,0,-2.85430814030883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66427080560256,0,0,0,0,0,0,0,0,-2.71151286714536,0,0,0,-2.38740958368976,4.69647805127253,-2.21139778310858,0,0,-4.13511469742752,0,3.83025331608925,0,-4.94380671947232,-3.70133154084444,0,0,0,0,0,0
"ERR1843822",0,0,0,0,0,0,-2.51249073368208,0,0,0,0,0,0,0,0,-5.10649940027687,0,0,0,0,0,0,0,-5.62452319093582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218239781559732,0,0.751616632418991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35176160428337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.54338188773671,0,0,0,-2.72849823784359,0.335693203796866,0,0,4.72589757630726,0,0,0,0,0,0,0,0
"ERR1843836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52564861985724,0,0,0,0,0,0,0,-5.84015178572626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40959633334326,0,4.37455173165895,0,-2.62124535005471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82082748229283,0,0,0,4.54013012539843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64484068675803,0,0,0,-5.48637775856561,-4.58099844739027,0,0,0.951516027991764,-4.88581651871778,-4.69109263130825,0,0,0,0,0,0
"ERR1843846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51655216004005,0,0,0,0,0,0,0,-5.07593542732359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.424916980148452,0,4.35879620108658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1606953861832,0,0,0,0,0,0,0,1.14191021201243,0,0,0,0,-3.57904132960127,0,-5.35034186864163,0,0,-6.19908142525826,1.29737328079704,0,-4.44432287271526,0,0,0,0,0,0
"ERR1844518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67582726627659,0,0,0,0,0,0,0,-5.39606893938886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.49259078674132,0,-4.6346687774692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.01175185741729,0,-2.40122416207785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8057920606278,0,-4.15904224908083,0,0,0,0,0,0,0,0,0,0,0,-2.44502041654601,0,-3.09511628263969,0,0,-4.2348995870009,5.36089865686566,0,0,0,0,0,0,-3.72968004688921,0
"ERR1844526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94033487608449,0,0,0,0,0,0,0,-2.73337728140314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.73434832764474,0,-0.368246019620228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44485987786349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23462152584621,0,0,0,0,0,-2.76513608569498,0,-3.44688685799064,0,0,4.78935619026583,-5.10975781096175,-5.97018316598124,-2.73245920617881,0,0,-0.603964398499789,4.73275817471102,0,0,0,0,0,0,0,0
"ERR1844535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98886022480863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5209258270357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28992676761823,0,0,0,0,0,0,0,0,0,0,-0.199300047389031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39703612007947,0,0,0,0,0,0,0,2.23421869955788,0,2.39765625607604,0,0,0,-2.41973753998654,0,0,0,0,0,0,0,-1.89787038231862,0,0,0,0,3.28720792835603,0,0,0,0,0,0,0,0,0,0,0
"ERR1844540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.45860224559893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.04884550742931,0,0,0,-4.77174813028531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14374666850631,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982878203595998,0,0,0,0,-4.49911209481067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36984579853983,0,-3.04440730596322,0,0,4.10469332917463,5.27306813286218,0,-3.99594513846299,0,0,0,0,0,0
"ERR1844544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.44176880280823,0,0,0,0,0,0,0,-1.7852648341521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14767276920353,0,0,0,0,0,0,0,0,0,0,-3.09216939771747,0,1.15030160913585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.94305577718883,0,0,0,0,0,0,0,3.71987835429266,0,0,0,0,0,-3.36547132803129,-2.72929926039328,0,0,0,0,0,0,-2.88464193992506,0,0,0,-2.09332968582013,-4.99634640159424,0,0,3.62575337283265,0,0,0,0,0,0,0,0
"ERR1844551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.67617459712972,0,0,0,0,0,0,0,-4.55413914072229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12311516344613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.67734333340859,0,0,0,0,0,0,0,0,-1.16765572720152,0,-1.01966812502378,0,-3.10205180927744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37291134137949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21257019497379,0,0,0,-3.87649489667973,0,0,0,-3.83228399300717,0,-2.02121892227701,0,0,0,0,0,0,-3.50085386660339,0,0,0,0,0,0,0,0,0,0
"ERR1844552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.13699353505223,0,0,0,0,-2.38593186863993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14032095342813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70714463584178,0,0,0,0,0,0,0,-0.708066546459669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4550398735985,0,0,4.13255521988211,0,3.72329183224721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1574710438946,0,-2.2423184215086,0,-3.12242986361841,3.73684946388411,0,3.88380943280055,5.40820716685745,-4.25225379568008,0,0,0,0,0,0,0
"ERR1844553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.15547210538897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39488981432258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54451583993926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14807083693591,-2.32659159357981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72076915830437,-4.02977484854288,0,0,0,0,0,-2.34570116771367,4.71251041784959,0,0,-2.7789914937784,-4.06287360185371,-2.27076945554633,0,-2.67676137316497,-4.81335446102591,0,3.93308806928177,4.63628669805956,0,0,0,0,0,0,0,0
